week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2019-11-24,26,32015928.6,The Sound Inside,Studio 54,472832.5,1005888,93.41,275,5062,998,0.634,8,0
2019-11-24,26,32015928.6,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1607079,1658568,134.92,323,11911,1478,1.0074,8,0
2019-11-24,26,32015928.6,To Kill A Mockingbird,Sam S. Shubert Theatre,1666008,1751250,144.91,497,11497,1435,1.0015,8,0
2019-11-24,26,32015928.6,Tootsie,Marquis Theatre,720714.5,1634272,88.24,247,8168,1602,0.6373,8,0
2019-11-24,26,32015928.6,Waitress,Brooks Atkinson Theatre,650074,1095420,92.47,297,7030,1045,0.8409,8,0
2019-11-24,26,32015928.6,Wicked,Gershwin Theatre,1585415,1779845,117,240,13550,1807,0.9373,8,0
2019-12-01,27,41687333.21,A Christmas Carol,Lyceum Theatre,734745.14,954424,122.7,313,5988,848,0.7846,9,0
2019-12-01,27,41687333.21,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1596418.12,1525304,146.86,348,10870,1424,0.9542,8,0
2019-12-01,27,41687333.21,Aladdin,New Amsterdam Theatre,1737231.8,1897751,129.75,299.5,13389,1727,0.9691,8,0
2019-12-01,27,41687333.21,Beetlejuice,Winter Garden Theatre,1589838.9,1320148,131.37,373,12102,1493,1.0132,8,0
2019-12-01,27,41687333.21,Betrayal,Bernard B. Jacobs Theatre,623430.86,1057568,98.35,248,6339,1036,0.7648,8,0
2019-12-01,27,41687333.21,Chicago,Ambassador Theatre,707572.56,960444,89.52,207,7904,1080,0.9148,8,0
2019-12-01,27,41687333.21,Come From Away,Gerald Schoenfeld Theatre,1202520.04,1133892,141.12,397,8521,1046,1.0183,8,0
2019-12-01,27,41687333.21,David Byrne's American Utopia,Hudson Theatre,1013988.25,794379,177.74,329,5705,961,0.9894,6,0
2019-12-01,27,41687333.21,Dear Evan Hansen,Music Box Theatre,1352409.05,1246494,169.26,297,7990,984,1.015,8,0
2019-12-01,27,41687333.21,Derren Brown: Secret,Cort Theatre,573810.7,791154,113.4,297,5060,1016,0.7115,7,0
2019-12-01,27,41687333.21,Freestyle Love Supreme,Booth Theatre,772944.78,884700,148.33,347,5211,765,0.8515,8,0
2019-12-01,27,41687333.21,Frozen,St. James Theatre,1638530.4,1811904,123.14,227.5,13306,1684,0.9877,8,0
2019-12-01,27,41687333.21,Hadestown,Walter Kerr Theatre,1623019.5,1094012,218.21,499,7438,918,1.0128,8,0
2019-12-01,27,41687333.21,Hamilton,Richard Rodgers Theatre,3379716,2901160,314.22,996,10756,1324,1.0155,8,0
2019-12-01,27,41687333.21,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1457094.5,1365451.5,112.29,296.5,12976,1622,1,8,0
2019-12-01,27,41687333.21,Jagged Little Pill,Broadhurst Theatre,935865.4,1241400,108.17,397,8652,1125,0.9613,0,8
2019-12-01,27,41687333.21,Mean Girls,August Wilson Theatre,1228894.6,1176000,150.27,249.5,8178,1225,0.8345,8,0
2019-12-01,27,41687333.21,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2354190,1831588,224.49,499,10487,1302,1.0068,8,0
2019-12-01,27,41687333.21,Oklahoma!,Circle in the Square Theatre,509839.62,745936,116.35,249.5,4382,651,0.8414,8,0
2019-12-01,27,41687333.21,Slava's Snowshow,Stephen Sondheim Theatre,532718.1,1052040,86.59,225,6152,1055,0.7289,8,0
2019-12-01,27,41687333.21,Slave Play,John Golden Theatre,395364.64,832328,85.84,225,4606,793,0.726,8,0
2019-12-01,27,41687333.21,The Book of Mormon,Eugene O'Neill Theatre,1266042.5,1190502,154.66,477.5,8186,1047,0.9773,8,0
2019-12-01,27,41687333.21,The Great Society,Vivian Beaumont Theater,330992.5,1188000,63.02,225,5252,1060,0.6193,8,0
2019-12-01,27,41687333.21,The Illusionists - Magic Of The Holidays,Neil Simon Theatre,775795.8,1401447,117.12,229,6624,1376,0.6877,7,0
2019-12-01,27,41687333.21,The Inheritance,Ethel Barrymore Theatre,510836.44,1137638,100.18,347,5099,1048,0.6082,8,0
2019-12-01,27,41687333.21,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,390328.99,869008,76.16,197,5125,1073,0.597,8,0
2019-12-01,27,41687333.21,The Lion King,Minskoff Theatre,2451315,2645706,192.12,434,12759,1696,0.9404,8,0
2019-12-01,27,41687333.21,The Phantom of the Opera,Majestic Theatre,1281179.36,1373056,117.7,247,10885,1605,0.8477,8,0
2019-12-01,27,41687333.21,The Rose Tattoo,American Airlines Theatre,508849.3,656856,92.89,297,5478,721,0.9497,8,0
2019-12-01,27,41687333.21,The Sound Inside,Studio 54,395880.5,887656,84.63,275,4678,998,0.6696,7,0
2019-12-01,27,41687333.21,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1834636,1788448,154.05,373,11909,1478,1.0072,8,0
2019-12-01,27,41687333.21,To Kill A Mockingbird,Sam S. Shubert Theatre,2018899.36,1751250,174.75,497,11553,1435,1.0064,8,0
2019-12-01,27,41687333.21,Tootsie,Marquis Theatre,877007.5,1634272,114.85,297,7636,1602,0.5958,8,0
2019-12-01,27,41687333.21,Waitress,Brooks Atkinson Theatre,884650,1195860,120.18,350,7361,1045,0.8805,8,0
2019-12-01,27,41687333.21,Wicked,Gershwin Theatre,2200777,1779845,153.01,240,14383,1807,0.995,8,0
2019-12-08,28,38317632.21,A Christmas Carol,Lyceum Theatre,757702,844608,122.92,313,6164,848,0.9086,8,0
2019-12-08,28,38317632.21,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1710068.13,1520824,154.21,397,11089,1424,0.9734,8,0
2019-12-08,28,38317632.21,Aladdin,New Amsterdam Theatre,1498387.9,1695931,111.63,279.5,13423,1727,0.9716,8,0
2019-12-08,28,38317632.21,Beetlejuice,Winter Garden Theatre,1076499.8,1310008,98.55,323,10923,1493,0.9145,8,0
2019-12-08,28,38317632.21,Betrayal,Bernard B. Jacobs Theatre,826146.96,1048288,109.24,248,7563,1036,0.9125,8,0
2019-12-08,28,38317632.21,Chicago,Ambassador Theatre,681200.45,960444,90.59,197,7520,1080,0.8704,8,0
2019-12-08,28,38317632.21,Come From Away,Gerald Schoenfeld Theatre,1072443,1108592,126.71,297,8464,1046,1.0115,8,0
2019-12-08,28,38317632.21,David Byrne's American Utopia,Hudson Theatre,1027468,794379,179.13,329,5736,961,0.9948,6,0
2019-12-08,28,38317632.21,Dear Evan Hansen,Music Box Theatre,1037684.74,1234034,133.19,297,7791,984,0.9897,8,0
2019-12-08,28,38317632.21,Derren Brown: Secret,Cort Theatre,447257,791154,97.46,297,4589,1016,0.6452,7,0
2019-12-08,28,38317632.21,Freestyle Love Supreme,Booth Theatre,695296.5,913760,132.97,297,5229,765,0.8544,8,0
2019-12-08,28,38317632.21,Frozen,St. James Theatre,1196465.5,1203468,89.6,217.5,13354,1684,0.9912,8,0
2019-12-08,28,38317632.21,Hadestown,Walter Kerr Theatre,1404856.75,1094012,189.36,499,7419,918,1.0102,8,0
2019-12-08,28,38317632.21,Hamilton,Richard Rodgers Theatre,3060685,2901160,284.53,847,10757,1324,1.0156,8,0
2019-12-08,28,38317632.21,"Harry Connick, Jr.-A Celebration of Cole Porter",Nederlander Theatre,441241,447340,195.07,355,2262,1200,0.9425,0,2
2019-12-08,28,38317632.21,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1059050,1048809,81.62,296.5,12976,1622,1,8,0
2019-12-08,28,38317632.21,Jagged Little Pill,Broadhurst Theatre,998474.9,1241400,113.55,397,8793,1125,0.977,5,3
2019-12-08,28,38317632.21,Mean Girls,August Wilson Theatre,1039046,1176000,112.98,249.5,9197,1225,0.9385,8,0
2019-12-08,28,38317632.21,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2335549.5,1831588,222.82,499,10482,1302,1.0063,8,0
2019-12-08,28,38317632.21,Oklahoma!,Circle in the Square Theatre,505272.3,745936,106.96,249.5,4724,651,0.9071,8,0
2019-12-08,28,38317632.21,Slava's Snowshow,Stephen Sondheim Theatre,449561.5,988280,81.13,225,5541,1055,0.6565,8,0
2019-12-08,28,38317632.21,Slave Play,John Golden Theatre,402862,832328,78.7,247,5119,793,0.8069,8,0
2019-12-08,28,38317632.21,The Book of Mormon,Eugene O'Neill Theatre,1196792,1190502,142.04,477.5,8426,1047,1.006,8,0
2019-12-08,28,38317632.21,The Illusionists - Magic Of The Holidays,Neil Simon Theatre,753648.9,1427348,86.29,227,8734,1376,0.7934,8,0
2019-12-08,28,38317632.21,The Inheritance,Ethel Barrymore Theatre,623654,1137638,114.16,347,5463,1048,0.6516,8,0
2019-12-08,28,38317632.21,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,296008.64,869008,60.13,197,4923,1073,0.5735,8,0
2019-12-08,28,38317632.21,The Lion King,Minskoff Theatre,2180133,2468419,172.55,426,12635,1696,0.9312,8,0
2019-12-08,28,38317632.21,The Phantom of the Opera,Majestic Theatre,959340.34,1358986,93.91,213,10216,1605,0.7956,8,0
2019-12-08,28,38317632.21,The Rose Tattoo,American Airlines Theatre,547689.9,656856,99.6,297,5499,721,0.9534,8,0
2019-12-08,28,38317632.21,The Sound Inside,Studio 54,537392.5,1005888,94.86,275,5665,998,0.7095,8,0
2019-12-08,28,38317632.21,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1654353,1658568,138.82,373,11917,1478,1.0079,8,0
2019-12-08,28,38317632.21,To Kill A Mockingbird,Sam S. Shubert Theatre,1937216,1751250,167.48,497,11567,1435,1.0076,8,0
2019-12-08,28,38317632.21,Tootsie,Marquis Theatre,1094774.8,1634272,107.09,247,10223,1602,0.7977,8,0
2019-12-08,28,38317632.21,Waitress,Brooks Atkinson Theatre,884132.2,1095420,116.64,350,7580,1045,0.9067,8,0
2019-12-08,28,38317632.21,Wicked,Gershwin Theatre,1929278,1779845,132.85,240,14522,1867,0.9725,8,0
2019-12-15,29,38869140.81,A Christmas Carol,Lyceum Theatre,822983.07,844608,124.34,313,6619,848,0.9757,8,0
2019-12-15,29,38869140.81,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1671950.91,1520824,149.28,397,11200,1424,0.9831,8,0
2019-12-15,29,38869140.81,Aladdin,New Amsterdam Theatre,1372694.2,1698493,105.43,279.5,13020,1727,0.9424,8,0
2019-12-15,29,38869140.81,Beetlejuice,Winter Garden Theatre,1182899.14,1310008,101.4,323,11666,1493,0.9767,8,0
2019-12-15,29,38869140.81,Chicago,Ambassador Theatre,635283.7,960444,88.15,197,7207,1080,0.8341,8,0
2019-12-15,29,38869140.81,Come From Away,Gerald Schoenfeld Theatre,1071077.91,1108592,125.92,297,8506,1046,1.0165,8,0
2019-12-15,29,38869140.81,David Byrne's American Utopia,Hudson Theatre,1037759.25,794379,180.29,329,5756,961,0.9983,6,0
2019-12-15,29,38869140.81,Dear Evan Hansen,Music Box Theatre,1106852.76,1234034,138.91,297,7968,984,1.0122,8,0
2019-12-15,29,38869140.81,Derren Brown: Secret,Cort Theatre,434617,791154,95.54,297,4549,1016,0.6396,7,0
2019-12-15,29,38869140.81,Freestyle Love Supreme,Booth Theatre,695317,884700,128.64,297,5405,765,0.8832,8,0
2019-12-15,29,38869140.81,Frozen,St. James Theatre,1169837.7,1203468,90.36,217.5,12947,1684,0.961,8,0
2019-12-15,29,38869140.81,Hadestown,Walter Kerr Theatre,1382018,1094012,186.11,499,7426,918,1.0112,8,0
2019-12-15,29,38869140.81,Hamilton,Richard Rodgers Theatre,2769865,2635522,258.05,847,10734,1324,1.0134,8,0
2019-12-15,29,38869140.81,"Harry Connick, Jr.-A Celebration of Cole Porter",Nederlander Theatre,1332596,1789360,148.13,355,8996,1200,0.9371,5,3
2019-12-15,29,38869140.81,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1112146,1077975,85.71,296.5,12976,1622,1,8,0
2019-12-15,29,38869140.81,Jagged Little Pill,Broadhurst Theatre,1096220.1,1241400,123.09,397,8906,1125,0.9896,8,0
2019-12-15,29,38869140.81,Mean Girls,August Wilson Theatre,1038345,1176000,110.5,249.5,9397,1225,0.9589,8,0
2019-12-15,29,38869140.81,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2317655.5,1831588,221.21,499,10477,1302,1.0059,8,0
2019-12-15,29,38869140.81,Oklahoma!,Circle in the Square Theatre,455741.6,745936,96.68,249.5,4714,651,0.9051,8,0
2019-12-15,29,38869140.81,Slava's Snowshow,Stephen Sondheim Theatre,466930.5,988280,85.98,225,5431,1055,0.6435,8,0
2019-12-15,29,38869140.81,Slave Play,John Golden Theatre,472866.73,832328,80.54,247,5871,793,0.9254,8,0
2019-12-15,29,38869140.81,The Book of Mormon,Eugene O'Neill Theatre,1232837,1190502,145.6,477.5,8467,1047,1.0109,8,0
2019-12-15,29,38869140.81,The Illusionists - Magic Of The Holidays,Neil Simon Theatre,801146.6,1427348,91.81,227,8726,1376,0.7927,8,0
2019-12-15,29,38869140.81,The Inheritance,Ethel Barrymore Theatre,560854.76,1137638,109.61,347,5117,1048,0.6103,8,0
2019-12-15,29,38869140.81,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,288226.1,869008,57.36,197,5025,1073,0.5854,8,0
2019-12-15,29,38869140.81,The Lion King,Minskoff Theatre,2084320,2453471,162.63,297,12816,1696,0.9446,8,0
2019-12-15,29,38869140.81,The Phantom of the Opera,Majestic Theatre,969099.7,1358986,96.48,247,10045,1605,0.7823,8,0
2019-12-15,29,38869140.81,The Sound Inside,Studio 54,500060,1005888,92.52,275,5405,998,0.677,8,0
2019-12-15,29,38869140.81,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1666857,1658568,140.04,373,11903,1478,1.0067,8,0
2019-12-15,29,38869140.81,To Kill A Mockingbird,Sam S. Shubert Theatre,1874481.08,1751250,162.59,497,11529,1435,1.0043,8,0
2019-12-15,29,38869140.81,Tootsie,Marquis Theatre,1012247.8,1634272,97.22,247,10412,1602,0.8124,8,0
2019-12-15,29,38869140.81,Waitress,Brooks Atkinson Theatre,956704.7,1095420,117.85,350,8118,1045,0.9711,8,0
2019-12-15,29,38869140.81,West Side Story,Broadway Theatre,1254440,1291848,120.16,373,10440,1740,1,0,6
2019-12-15,29,38869140.81,Wicked,Gershwin Theatre,2022209,1779845,133.94,240,15098,1926,0.9799,8,0
2019-12-22,30,40645773.41,A Christmas Carol,Lyceum Theatre,860125.97,844608,129.44,313,6645,848,0.9795,8,0
2019-12-22,30,40645773.41,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1532602.9,1520824,141.36,348,10842,1424,0.9517,8,0
2019-12-22,30,40645773.41,Aladdin,New Amsterdam Theatre,1591398.3,1891472,118.97,299.5,13377,1727,0.9682,8,0
2019-12-22,30,40645773.41,Beetlejuice,Winter Garden Theatre,1417444.8,1310008,120.91,373,11723,1493,0.9815,8,0
2019-12-22,30,40645773.41,Chicago,Ambassador Theatre,610476.01,960444,97.15,227,6284,1080,0.7273,8,0
2019-12-22,30,40645773.41,Come From Away,Gerald Schoenfeld Theatre,1075840.13,1108592,127.21,297,8457,1046,1.0106,8,0
2019-12-22,30,40645773.41,David Byrne's American Utopia,Hudson Theatre,1001491.25,794379,175.02,329,5722,961,0.9924,6,0
2019-12-22,30,40645773.41,Dear Evan Hansen,Music Box Theatre,1300018.5,1248104,162.66,448,7992,984,1.0152,8,0
2019-12-22,30,40645773.41,Derren Brown: Secret,Cort Theatre,511425.1,791154,100.08,297,5110,1016,0.7185,7,0
2019-12-22,30,40645773.41,Freestyle Love Supreme,Booth Theatre,819609.12,913760,144.73,297,5663,765,0.9253,8,0
2019-12-22,30,40645773.41,Frozen,St. James Theatre,1250663.5,1203468,93.89,217.5,13320,1684,0.9887,8,0
2019-12-22,30,40645773.41,Hadestown,Walter Kerr Theatre,1361078,1094012,183.21,499,7429,918,1.0116,8,0
2019-12-22,30,40645773.41,Hamilton,Richard Rodgers Theatre,3203616,2901160,297.87,996,10755,1324,1.0154,8,0
2019-12-22,30,40645773.41,"Harry Connick, Jr.-A Celebration of Cole Porter",Nederlander Theatre,1215363,1789360,145.01,355,8381,1200,0.873,8,0
2019-12-22,30,40645773.41,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1383980,1309636,106.66,296.5,12976,1622,1,8,0
2019-12-22,30,40645773.41,Jagged Little Pill,Broadhurst Theatre,1032099.8,1241400,123.06,397,8387,1125,0.9319,8,0
2019-12-22,30,40645773.41,Mean Girls,August Wilson Theatre,1169220.05,1176000,124.89,249.5,9362,1225,0.9553,8,0
2019-12-22,30,40645773.41,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,1850982.5,1602639.5,203.09,749,9114,1302,1,7,0
2019-12-22,30,40645773.41,Oklahoma!,Circle in the Square Theatre,436850.5,745936,97.6,249.5,4476,651,0.8594,8,0
2019-12-22,30,40645773.41,Slava's Snowshow,Stephen Sondheim Theatre,519534.5,1027000,94.53,225,5496,1055,0.6512,8,0
2019-12-22,30,40645773.41,Slave Play,John Golden Theatre,422282,832328,78.86,247,5355,793,0.8441,8,0
2019-12-22,30,40645773.41,The Book of Mormon,Eugene O'Neill Theatre,1283044.4,1190502,153.53,477.5,8357,1047,0.9977,8,0
2019-12-22,30,40645773.41,The Illusionists - Magic Of The Holidays,Neil Simon Theatre,963418.6,1617209,91.64,247,10513,1376,0.8489,9,0
2019-12-22,30,40645773.41,The Inheritance,Ethel Barrymore Theatre,435154,1137638,95.68,347,4548,1048,0.5425,8,0
2019-12-22,30,40645773.41,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,386729.66,869008,64.66,197,5981,1073,0.6968,8,0
2019-12-22,30,40645773.41,The Lion King,Minskoff Theatre,2254345,2797081,175.05,397,12878,1696,0.9491,8,0
2019-12-22,30,40645773.41,The Phantom of the Opera,Majestic Theatre,1166762.98,1373056,108.04,247,10799,1605,0.841,8,0
2019-12-22,30,40645773.41,The Sound Inside,Studio 54,400572,1005888,77.74,275,5153,998,0.6454,8,0
2019-12-22,30,40645773.41,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1701255,1658568,143.43,373,11861,1478,1.0031,8,0
2019-12-22,30,40645773.41,To Kill A Mockingbird,Sam S. Shubert Theatre,1832306.14,1751250,159.1,497,11517,1435,1.0032,8,0
2019-12-22,30,40645773.41,Tootsie,Marquis Theatre,782540.7,1634272,95.56,297,8189,1602,0.639,8,0
2019-12-22,30,40645773.41,Waitress,Brooks Atkinson Theatre,974404,1112088,119.97,297,8122,1045,0.9715,8,0
2019-12-22,30,40645773.41,West Side Story,Broadway Theatre,1497319,1507156,122.93,448,12180,1740,1,0,7
2019-12-22,30,40645773.41,Wicked,Gershwin Theatre,2401820,1779845,155.88,240,15408,1926,1,8,0
2019-12-29,31,55765407.59,A Christmas Carol,Lyceum Theatre,954054.4,954424,141.17,313,6758,848,0.8855,9,0
2019-12-29,31,55765407.59,A Soldier's Play,American Airlines Theatre,169754,245721,76.6,297,2216,721,1.0245,0,3
2019-12-29,31,55765407.59,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1865016.9,1511794,164.97,348,11305,1424,0.9924,8,0
2019-12-29,31,55765407.59,Aladdin,New Amsterdam Theatre,2462503.5,2606725,160.19,299.5,15372,1727,0.989,9,0
2019-12-29,31,55765407.59,Beetlejuice,Winter Garden Theatre,2175859.12,1478829,158.44,373,13733,1493,1.022,9,0
2019-12-29,31,55765407.59,Chicago,Ambassador Theatre,1056681.7,960444,123.11,227,8583,1080,0.9934,8,0
2019-12-29,31,55765407.59,Come From Away,Gerald Schoenfeld Theatre,1399906.8,1133892,164,297,8536,1046,1.0201,8,0
2019-12-29,31,55765407.59,David Byrne's American Utopia,Hudson Theatre,1102230.5,794379,191.79,329,5747,961,0.9967,6,0
2019-12-29,31,55765407.59,Dear Evan Hansen,Music Box Theatre,1625361.74,1262174,203.25,448,7997,984,1.0159,8,0
2019-12-29,31,55765407.59,Derren Brown: Secret,Cort Theatre,714997.5,791154,117.89,297,6065,1016,0.8528,7,0
2019-12-29,31,55765407.59,Freestyle Love Supreme,Booth Theatre,926817,884700,158.92,297,5832,765,0.9529,8,0
2019-12-29,31,55765407.59,Frozen,St. James Theatre,2186427,2038392,144.29,225,15153,1684,0.9998,9,0
2019-12-29,31,55765407.59,Grand Horizons,Helen Hayes Theater,186294.8,571240,48.25,199,3861,585,0.825,0,8
2019-12-29,31,55765407.59,Hadestown,Walter Kerr Theatre,1693118.5,1094012,227.6,499,7439,918,1.0129,8,0
2019-12-29,31,55765407.59,Hamilton,Richard Rodgers Theatre,3646320,2901160,339.03,996,10755,1324,1.0154,8,0
2019-12-29,31,55765407.59,"Harry Connick, Jr.-A Celebration of Cole Porter",Nederlander Theatre,1444944.5,1789360,161.83,353.5,8929,1200,0.9301,8,0
2019-12-29,31,55765407.59,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2049310,1867268,157.93,296.5,12976,1622,1,8,0
2019-12-29,31,55765407.59,Jagged Little Pill,Broadhurst Theatre,1277011.74,1257760,142.14,397,8984,1125,0.9982,8,0
2019-12-29,31,55765407.59,Mean Girls,August Wilson Theatre,1784978.1,1323000,163.76,249.5,10900,1225,0.9887,9,0
2019-12-29,31,55765407.59,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2716891.5,2060536.5,231.34,799,11744,1302,1.0022,9,0
2019-12-29,31,55765407.59,Oklahoma!,Circle in the Square Theatre,609561.8,745936,122.25,249.5,4986,651,0.9574,8,0
2019-12-29,31,55765407.59,Slava's Snowshow,Stephen Sondheim Theatre,760862.75,1389015,103.15,225,7376,1055,0.7768,9,0
2019-12-29,31,55765407.59,Slave Play,John Golden Theatre,490145.5,832328,87.51,247,5601,793,0.8829,8,0
2019-12-29,31,55765407.59,The Book of Mormon,Eugene O'Neill Theatre,1632087.45,1190502,188.33,477.5,8666,1047,1.0346,8,0
2019-12-29,31,55765407.59,The Illusionists - Magic Of The Holidays,Neil Simon Theatre,2003271,3126436,114.36,247,17517,1376,0.7956,16,0
2019-12-29,31,55765407.59,The Inheritance,Ethel Barrymore Theatre,426366,1137638,91.42,347,4664,1048,0.5563,8,0
2019-12-29,31,55765407.59,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,656155.84,869008,81.57,197,8044,1073,0.9371,8,0
2019-12-29,31,55765407.59,The Lion King,Minskoff Theatre,3484184,3524602,228.82,427,15227,1696,0.9976,9,0
2019-12-29,31,55765407.59,The Phantom of the Opera,Majestic Theatre,2039104.01,1551723,142.04,247,14356,1605,0.9938,9,0
2019-12-29,31,55765407.59,The Sound Inside,Studio 54,479366.5,1005888,84.62,275,5665,998,0.7095,8,0
2019-12-29,31,55765407.59,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,2276569,2194004,170.38,397,13362,1478,1.0045,9,0
2019-12-29,31,55765407.59,To Kill A Mockingbird,Sam S. Shubert Theatre,2080918,1751250,179.44,497,11597,1435,1.0102,8,0
2019-12-29,31,55765407.59,Tootsie,Marquis Theatre,1092876.8,1634272,98.2,297,11129,1602,0.8684,8,0
2019-12-29,31,55765407.59,Waitress,Brooks Atkinson Theatre,1270489.7,1318594,151.52,350,8385,1045,1.003,8,0
